2022-12-23 05:25:40,570	nyarumul	INFO	{'train': {'log_interval': 200, 'eval_interval': 2000, 'seed': 1234, 'epochs': 10000, 'learning_rate': 0.0002, 'betas': [0.8, 0.99], 'eps': 1e-09, 'batch_size': 12, 'fp16_run': True, 'lr_decay': 0.999875, 'segment_size': 8192, 'init_lr_ratio': 1, 'warmup_epochs': 0, 'c_mel': 45, 'c_kl': 1.0}, 'data': {'training_files': '/content/sovits_f0_train/filelist/train.txt', 'validation_files': '/content/sovits_f0_train/filelist/val.txt', 'text_cleaners': ['english_cleaners2'], 'max_wav_value': 32768.0, 'sampling_rate': 22050, 'filter_length': 1024, 'hop_length': 256, 'win_length': 1024, 'n_mel_channels': 80, 'mel_fmin': 0.0, 'mel_fmax': None, 'add_blank': True, 'n_speakers': 8, 'cleaned_text': True}, 'model': {'inter_channels': 192, 'hidden_channels': 256, 'filter_channels': 768, 'n_heads': 2, 'n_layers': 6, 'kernel_size': 3, 'p_dropout': 0.1, 'resblock': '1', 'resblock_kernel_sizes': [3, 7, 11], 'resblock_dilation_sizes': [[1, 3, 5], [1, 3, 5], [1, 3, 5]], 'upsample_rates': [8, 8, 2, 2], 'upsample_initial_channel': 512, 'upsample_kernel_sizes': [16, 16, 4, 4], 'n_layers_q': 3, 'use_spectral_norm': False, 'gin_channels': 256}, 'speakers': ['nyaru', 'taffy', 'yunhao', 'jishuang', 'yilanqiu', 'opencpop'], 'model_dir': '/content/drive/MyDrive/nyarumul'}
2022-12-23 05:25:51,310	nyarumul	INFO	Loaded checkpoint '/content/drive/MyDrive/nyarumul/G_50000.pth' (iteration 115)
2022-12-23 05:25:52,431	nyarumul	INFO	Loaded checkpoint '/content/drive/MyDrive/nyarumul/D_50000.pth' (iteration 115)
2022-12-23 05:27:56,323	nyarumul	INFO	====> Epoch: 115
2022-12-23 05:28:42,412	nyarumul	INFO	Train Epoch: 116 [38%]
2022-12-23 05:28:42,413	nyarumul	INFO	[2.495551109313965, 2.802238702774048, 5.466770648956299, 24.02486801147461, 0.9862930774688721, 1.4642456769943237, 6000, 0.00019709610499769482]
2022-12-23 05:29:13,553	nyarumul	INFO	Saving model and optimizer state at iteration 116 to /content/drive/MyDrive/nyarumul/G_6000.pth
2022-12-23 05:29:26,300	nyarumul	INFO	Saving model and optimizer state at iteration 116 to /content/drive/MyDrive/nyarumul/D_6000.pth
2022-12-23 05:30:21,946	nyarumul	INFO	====> Epoch: 116
2022-12-23 05:31:39,895	nyarumul	INFO	====> Epoch: 117
2022-12-23 05:32:58,870	nyarumul	INFO	====> Epoch: 118
2022-12-23 05:34:16,735	nyarumul	INFO	====> Epoch: 119
2022-12-23 05:34:47,495	nyarumul	INFO	Train Epoch: 120 [23%]
2022-12-23 05:34:47,496	nyarumul	INFO	[2.3815882205963135, 2.481841802597046, 5.575448989868164, 22.75438117980957, 0.9875583052635193, 1.258929967880249, 6200, 0.000196997575421416]
2022-12-23 05:35:31,931	nyarumul	INFO	====> Epoch: 120
2022-12-23 05:36:45,694	nyarumul	INFO	====> Epoch: 121
2022-12-23 05:38:01,192	nyarumul	INFO	====> Epoch: 122
2022-12-23 05:39:16,612	nyarumul	INFO	====> Epoch: 123
2022-12-23 05:39:40,750	nyarumul	INFO	Train Epoch: 124 [8%]
2022-12-23 05:39:40,751	nyarumul	INFO	[2.4250855445861816, 2.4122211933135986, 5.3367791175842285, 21.933704376220703, 0.9851915836334229, 1.0683609247207642, 6400, 0.000196899095100689]
2022-12-23 05:40:32,071	nyarumul	INFO	====> Epoch: 124
2022-12-23 05:41:45,636	nyarumul	INFO	====> Epoch: 125
2022-12-23 05:43:00,797	nyarumul	INFO	====> Epoch: 126
2022-12-23 05:44:07,932	nyarumul	INFO	Train Epoch: 127 [92%]
2022-12-23 05:44:07,933	nyarumul	INFO	[2.363593339920044, 2.2735323905944824, 6.042181015014648, 22.980817794799805, 0.9699896574020386, 1.348737120628357, 6600, 0.00019682526716928672]
2022-12-23 05:44:14,100	nyarumul	INFO	====> Epoch: 127
2022-12-23 05:45:32,351	nyarumul	INFO	====> Epoch: 128
2022-12-23 05:46:45,216	nyarumul	INFO	====> Epoch: 129
2022-12-23 05:47:58,397	nyarumul	INFO	====> Epoch: 130
2022-12-23 05:48:58,191	nyarumul	INFO	Train Epoch: 131 [77%]
2022-12-23 05:48:58,191	nyarumul	INFO	[2.4136464595794678, 2.7542576789855957, 5.910564422607422, 22.818574905395508, 0.9843623042106628, 1.2184420824050903, 6800, 0.00019672687298653317]
2022-12-23 05:49:13,310	nyarumul	INFO	====> Epoch: 131
2022-12-23 05:50:26,458	nyarumul	INFO	====> Epoch: 132
2022-12-23 05:51:39,916	nyarumul	INFO	====> Epoch: 133
2022-12-23 05:52:53,869	nyarumul	INFO	====> Epoch: 134
2022-12-23 05:53:47,312	nyarumul	INFO	Train Epoch: 135 [62%]
2022-12-23 05:53:47,313	nyarumul	INFO	[2.2644546031951904, 2.544010877609253, 6.04849910736084, 21.37356185913086, 0.9994379281997681, 1.032651662826538, 7000, 0.00019662852799164733]
2022-12-23 05:54:08,793	nyarumul	INFO	====> Epoch: 135
2022-12-23 05:55:21,579	nyarumul	INFO	====> Epoch: 136
2022-12-23 05:56:36,318	nyarumul	INFO	====> Epoch: 137
2022-12-23 05:57:50,651	nyarumul	INFO	====> Epoch: 138
2022-12-23 05:58:35,259	nyarumul	INFO	Train Epoch: 139 [46%]
2022-12-23 05:58:35,260	nyarumul	INFO	[2.4836342334747314, 2.5862395763397217, 5.926917552947998, 22.306697845458984, 0.9788397550582886, 1.291100025177002, 7200, 0.00019653023216003985]
2022-12-23 05:59:06,609	nyarumul	INFO	====> Epoch: 139
2022-12-23 06:00:19,644	nyarumul	INFO	====> Epoch: 140
2022-12-23 06:01:32,372	nyarumul	INFO	====> Epoch: 141
2022-12-23 06:02:46,542	nyarumul	INFO	====> Epoch: 142
2022-12-23 06:03:21,318	nyarumul	INFO	Train Epoch: 143 [31%]
2022-12-23 06:03:21,319	nyarumul	INFO	[2.3236732482910156, 2.561736822128296, 6.302432060241699, 21.4198055267334, 0.9744361639022827, 1.0648993253707886, 7400, 0.0001964319854671337]
2022-12-23 06:03:59,675	nyarumul	INFO	====> Epoch: 143
2022-12-23 06:05:13,520	nyarumul	INFO	====> Epoch: 144
2022-12-23 06:06:26,487	nyarumul	INFO	====> Epoch: 145
2022-12-23 06:07:40,499	nyarumul	INFO	====> Epoch: 146
2022-12-23 06:08:07,928	nyarumul	INFO	Train Epoch: 147 [15%]
